modifier	lang-pair	EMEA	JRC-Acquis	KDE4	OpenSubtitles	QED	Tanzil	TED2020	CCAligned
xglm-topic3shot-all500-trim	en-de	15.1	26.4	11.3	7.7	13.6	16.6	16.4	11.1
xglm-topic3shot-cc100	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	en-de	27.6	42.2	27.3	15.7	19.9	32.9	22.1	26.3
xglm-topic1shot-seen200-trim	en-de	15.4	26.5	11.2	7.8	13.9	16.8	16.6	11.0
xglm-rand-topic3shot-seen200	en-de	18.1	29.3	13.5	8.0	14.5	17.9	16.8	12.8
xglm-rand-topic3shot-seen200-trim	en-de	15.5	26.3	11.2	7.9	14.0	17.2	16.4	10.7
xglm-rand-domain3shot-langs	en-de	15.3	26.8	11.0	8.0	13.6	16.9	16.7	NA
xglm-rand-domain3shot-langs-trim	en-de	15.2	26.4	10.9	8.0	13.6	16.9	16.7	NA
xglm-rand-domain3shot-all	en-de	16.3	28.3	11.7	7.7	13.7	16.8	16.4	NA
xglm-rand-domain3shot-all-trim	en-de	15.0	26.7	11.0	7.7	13.6	16.5	16.4	NA
xglm-truerand-3shot-langs	en-de	15.5	26.7	11.6	7.8	13.9	17.0	16.6	NA
xglm-truerand-3shot-langs-trim	en-de	15.2	26.7	11.1	7.8	13.9	17.0	16.6	NA
xglm-truerand-3shot-all	en-de	16.4	27.6	11.6	7.9	14.5	17.0	16.3	NA
xglm-truerand-3shot-all-trim	en-de	15.2	26.4	11.0	7.8	14.1	16.7	16.3	NA
xglm-topic5shot-seen200	en-de	17.3	28.7	13.7	7.8	14.1	17.9	16.8	NA
xglm-topic5shot-seen200-trim	en-de	15.2	26.4	11.1	7.8	13.6	16.9	16.5	NA
xglm-keywords10-cc100	en-de	34.6	62.2	58.4	12.1	21.6	34.5	18.1	NA
xglm-keywords10-cc100-trim	en-de	15.5	26.4	11.9	8.2	13.8	16.9	16.3	NA
xglm-keywords10-topic3shot-seen200	en-de	17.1	27.9	13.4	8.0	15.2	19.2	17.5	NA
xglm-keywords10-topic3shot-seen200-trim	en-de	15.2	26.0	11.3	7.8	13.7	16.8	16.4	NA
xglm-rand-domainkeywords10-langs	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-de	16.7	27.8	13.5	8.1	14.0	23.0	16.6	13.1
xglm-topic3shot-all500-trim	en-de	15.1	26.4	11.3	7.7	13.6	16.6	16.4	11.1
xglm-topic3shot-all1000	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	en-de	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	en-fi	94.5	89.3	77.7	29.7	40.1	NA	44.0	87.0
xglm-base-trim	en-fi	17.3	19.5	6.5	7.2	11.8	NA	14.3	15.3
verbose-base	en-fi	13.8	19.0	5.8	7.4	11.2	NA	12.6	13.6
verbose-base-trim	en-fi	13.6	19.0	5.8	7.4	11.2	NA	12.6	13.6
xglm-label	en-fi	26.2	30.4	16.8	8.2	16.5	NA	13.5	46.1
xglm-label-trim	en-fi	13.6	17.0	5.8	7.1	11.2	NA	12.1	14.4
xglm-rand-label	en-fi	27.5	33.7	30.1	9.1	16.6	NA	14.4	42.1
xglm-rand-label-trim	en-fi	13.8	17.9	5.6	7.0	11.3	NA	12.5	13.6
xglm-keywords10-seen200	en-fi	37.7	47.6	57.0	19.1	28.5	NA	22.2	63.0
xglm-keywords10-seen200-trim	en-fi	14.4	19.2	7.1	7.2	11.2	NA	12.3	15.6
xglm-rand-keywords10-seen200	en-fi	30.1	43.3	49.7	11.1	20.1	NA	13.8	58.6
xglm-rand-keywords10-seen200-trim	en-fi	13.8	18.1	7.4	6.4	10.4	NA	12.3	15.5
xglm-keywords10-all500	en-fi	29.9	40.8	46.1	10.8	20.0	NA	14.4	51.6
xglm-keywords10-all500-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	en-fi	30.0	46.9	58.3	13.9	19.9	NA	14.8	NA
xglm-keywords30-seen200-trim	en-fi	14.4	NA	7.9	7.1	10.7	NA	12.8	NA
xglm-topic3shot-seen200	en-fi	NA	18.7	NA	NA	NA	NA	NA	16.6
xglm-topic3shot-seen200-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-fi	14.4	20.4	8.7	6.7	11.1	NA	12.2	16.8
xglm-topic3shot-all500-trim	en-fi	12.9	18.3	5.6	6.5	10.2	NA	12.2	12.9
xglm-topic3shot-cc100	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	en-fi	21.6	21.7	13.3	8.5	14.3	NA	15.2	25.7
xglm-topic1shot-seen200-trim	en-fi	12.8	17.6	5.1	6.5	10.7	NA	11.6	12.9
xglm-rand-topic3shot-seen200	en-fi	15.2	19.8	6.9	7.1	11.7	NA	13.7	15.4
xglm-rand-topic3shot-seen200-trim	en-fi	12.9	17.9	5.6	6.8	10.7	NA	12.4	13.1
xglm-rand-domain3shot-langs	en-fi	13.3	18.2	5.3	7.4	10.1	NA	12.1	NA
xglm-rand-domain3shot-langs-trim	en-fi	12.7	17.9	5.3	7.4	10.1	NA	12.1	NA
xglm-rand-domain3shot-all	en-fi	13.7	18.2	6.2	7.1	11.3	NA	12.3	NA
xglm-rand-domain3shot-all-trim	en-fi	12.6	17.8	5.2	7.1	10.5	NA	12.3	NA
xglm-truerand-3shot-langs	en-fi	12.7	18.2	5.2	6.6	10.2	NA	12.1	NA
xglm-truerand-3shot-langs-trim	en-fi	12.5	17.9	5.2	6.6	10.2	NA	12.1	NA
xglm-truerand-3shot-all	en-fi	13.8	19.4	6.3	6.7	10.8	NA	12.0	NA
xglm-truerand-3shot-all-trim	en-fi	12.6	17.7	5.2	6.7	10.6	NA	12.0	NA
xglm-topic5shot-seen200	en-fi	14.8	19.5	9.4	7.1	12.7	NA	12.5	NA
xglm-topic5shot-seen200-trim	en-fi	12.3	18.2	5.4	7.1	11.0	NA	12.3	NA
xglm-keywords10-cc100	en-fi	27.6	45.7	55.5	12.0	20.5	NA	14.0	NA
xglm-keywords10-cc100-trim	en-fi	13.3	19.0	7.0	6.7	10.8	NA	12.9	NA
xglm-keywords10-topic3shot-seen200	en-fi	14.4	19.2	10.7	8.2	11.9	NA	13.4	NA
xglm-keywords10-topic3shot-seen200-trim	en-fi	12.4	18.0	5.9	7.6	10.3	NA	12.4	NA
xglm-rand-domainkeywords10-langs	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-fi	14.4	20.4	8.7	6.7	11.1	NA	12.2	16.8
xglm-topic3shot-all500-trim	en-fi	12.9	18.3	5.6	6.5	10.2	NA	12.2	12.9
xglm-topic3shot-all1000	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all1000-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all2000-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-all-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-langsxglm-bm25-3shot-langs-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-langs-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-all-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang200-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-lang500-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-domain200-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-bm25-3shot-seen-all-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-sentsim-3shot-seen-all-trim	en-fi	NA	NA	NA	NA	NA	NA	NA	NA
xglm-base	en-fr	58.3	82.8	74.6	24.2	44.3	63.5	34.2	60.8
xglm-base-trim	en-fr	18.3	29.7	13.6	8.4	14.6	16.7	17.2	13.4
verbose-base	en-fr	19.1	30.0	14.9	9.2	16.6	18.4	18.9	12.8
verbose-base-trim	en-fr	19.0	30.0	14.9	9.2	16.6	18.4	18.9	12.8
xglm-label	en-fr	33.6	41.5	26.4	10.2	20.5	34.4	17.9	30.6
xglm-label-trim	en-fr	18.1	28.7	14.2	8.7	14.9	17.1	17.6	12.0
xglm-rand-label	en-fr	32.3	45.0	33.4	10.5	20.4	28.7	18.0	30.8
xglm-rand-label-trim	en-fr	17.7	28.6	14.0	9.0	15.4	17.0	17.8	11.9
xglm-keywords10-seen200	en-fr	45.6	65.8	72.0	32.4	48.6	78.1	37.5	65.4
xglm-keywords10-seen200-trim	en-fr	18.3	28.4	14.7	8.6	16.0	17.3	17.9	12.3
xglm-rand-keywords10-seen200	en-fr	41.9	65.2	63.9	16.3	29.9	59.5	23.2	55.8
xglm-rand-keywords10-seen200-trim	en-fr	18.3	28.6	14.8	8.7	15.0	17.2	18.2	12.3
xglm-keywords10-all500	en-fr	40.6	64.8	59.7	16.6	31.3	45.3	21.6	55.4
xglm-keywords10-all500-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-keywords30-seen200	en-fr	44.8	69.9	69.6	18.0	33.1	62.6	21.8	NA
xglm-keywords30-seen200-trim	en-fr	19.5	28.5	14.4	8.6	16.2	17.3	17.9	NA
xglm-topic3shot-seen200	en-fr	NA	29.6	NA	NA	NA	NA	NA	13.9
xglm-topic3shot-seen200-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-fr	20.1	30.0	19.0	9.2	16.2	23.2	18.4	13.3
xglm-topic3shot-all500-trim	en-fr	18.1	29.0	14.5	8.9	15.4	16.9	18.1	12.4
xglm-topic3shot-cc100	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-cc100-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic1shot-seen200	en-fr	31.4	40.0	28.8	12.7	24.7	37.6	25.4	26.8
xglm-topic1shot-seen200-trim	en-fr	17.8	28.5	14.1	9.2	16.2	17.0	17.6	12.5
xglm-rand-topic3shot-seen200	en-fr	NA	NA	NA	NA	NA	NA	NA	14.0
xglm-rand-topic3shot-seen200-trim	en-fr	17.9	28.7	14.5	8.6	15.6	17.4	18.0	12.4
xglm-rand-domain3shot-langs	en-fr	18.6	28.8	14.8	8.7	15.4	16.8	18.0	NA
xglm-rand-domain3shot-langs-trim	en-fr	18.2	28.7	14.8	8.7	15.4	16.8	18.0	NA
xglm-rand-domain3shot-all	en-fr	19.9	29.4	14.6	8.8	16.0	17.1	18.0	NA
xglm-rand-domain3shot-all-trim	en-fr	18.2	28.6	14.2	8.8	15.6	16.9	18.0	NA
xglm-truerand-3shot-langs	en-fr	18.3	29.0	15.1	8.6	15.7	17.5	17.9	NA
xglm-truerand-3shot-langs-trim	en-fr	18.1	28.6	14.7	8.6	15.7	17.5	17.9	NA
xglm-truerand-3shot-all	en-fr	18.5	29.6	15.4	8.6	16.1	17.6	18.0	NA
xglm-truerand-3shot-all-trim	en-fr	18.1	29.0	14.6	8.6	16.0	17.6	17.9	NA
xglm-topic5shot-seen200	en-fr	20.6	29.4	20.3	8.7	16.6	17.8	18.1	NA
xglm-topic5shot-seen200-trim	en-fr	17.9	28.8	14.6	8.7	15.9	17.4	18.0	NA
xglm-keywords10-cc100	en-fr	39.9	65.4	68.0	19.7	32.0	50.5	21.9	NA
xglm-keywords10-cc100-trim	en-fr	18.7	28.7	15.0	8.7	15.2	17.3	18.0	NA
xglm-keywords10-topic3shot-seen200	en-fr	21.9	31.1	20.2	8.8	16.3	18.4	18.1	NA
xglm-keywords10-topic3shot-seen200-trim	en-fr	18.0	28.9	15.0	8.7	15.5	17.4	18.0	NA
xglm-rand-domainkeywords10-langs	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-langs-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-rand-domainkeywords10-all-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-langs-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-truerand-keywords10-all-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen500-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen1000-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-seen2000-trim	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
xglm-topic3shot-all500	en-fr	20.1	30.0	19.0	9.2	16.2	23.2	18.4	13.3
xglm-topic3shot-all500-trim	en-fr	18.1	29.0	14.5	8.9	15.4	16.9	18.1	12.4
xglm-topic3shot-all1000	en-fr	NA	NA	NA	NA	NA	NA	NA	NA
